season,player_id,player,team,age,experience,games,games_started,minutes,per,true_shooting,usage_rate,bpm,vorp,win_shares,ws_per_48,obpm,dbpm,reb_rate,ast_rate,stl_rate,blk_rate,tov_rate,three_pt_rate,team_pace,team_wins,team_season_key,minutes_per_game,qualified
1997,edwarke01,Kevin Edwards,NJN,31.0,9,32,0.0,477.0,9.8,0.47,22.4,-5.1,-0.4,-0.2,-0.021,-2.9,-2.1,4.9,19.5,1.9,0.6,19.5,0.235,92.4,26.0,NJN_1997,14.9,0
1997,ehlocr01,Craig Ehlo,SEA,35.0,14,62,0.0,848.0,7.6,0.412,16.4,-3.2,-0.2,0.3,0.018,-3.3,0.1,7.8,12.3,2.3,0.4,14.8,0.383,90.3,57.0,SEA_1997,13.7,0
1997,eisleho01,Howard Eisley,UTA,24.0,3,82,0.0,1083.0,11.1,0.53,19.6,-2.2,-0.1,1.2,0.052,-2.0,-0.3,4.8,27.7,2.2,0.8,24.1,0.234,90.0,64.0,UTA_1997,13.2,1
1997,eliema01,Mario Elie,HOU,33.0,7,78,77.0,2687.0,14.3,0.662,13.9,1.5,2.4,8.9,0.159,0.8,0.7,5.1,17.6,1.8,0.3,16.4,0.489,91.6,57.0,HOU_1997,34.4,1
1997,elliose01,Sean Elliott,SAS,28.0,8,39,39.0,1393.0,14.0,0.529,21.3,-1.4,0.2,1.5,0.051,0.3,-1.7,8.2,15.5,0.9,1.4,13.9,0.272,87.3,20.0,SAS_1997,35.7,1
1997,ellisda01,Dale Ellis,DEN,36.0,14,82,51.0,2940.0,12.9,0.537,21.5,-1.9,0.0,3.1,0.051,0.4,-2.3,5.7,9.8,1.1,0.2,10.3,0.459,92.4,21.0,DEN_1997,35.9,1
1997,ellisla01,LaPhonso Ellis,DEN,26.0,5,55,49.0,2002.0,18.2,0.529,28.0,0.5,1.3,3.6,0.087,2.2,-1.7,11.0,12.7,1.1,1.4,9.3,0.255,92.4,21.0,DEN_1997,36.4,1
1997,ellispe01,Pervis Ellison,BOS,29.0,8,6,4.0,125.0,6.5,0.412,8.7,-3.1,0.0,0.0,-0.001,-5.2,2.2,12.0,4.4,2.0,5.4,27.8,0.0,95.8,15.0,BOS_1997,20.8,0
1997,evansbr01,Brian Evans,ORL,23.0,1,14,0.0,59.0,11.7,0.455,18.7,0.7,0.0,0.1,0.07,0.1,0.6,8.0,20.5,0.9,2.6,8.3,0.364,88.3,45.0,ORL_1997,4.2,0
1997,ewingpa01,Patrick Ewing,NYK,34.0,12,78,78.0,2887.0,21.3,0.548,29.8,2.8,3.5,9.8,0.163,0.9,1.9,17.3,10.8,1.3,5.3,14.4,0.007,90.5,57.0,NYK_1997,37.0,1
1997,feickja01,Jamie Feick,2TM,22.0,1,41,0.0,624.0,11.1,0.405,16.2,-5.8,-0.6,0.2,0.016,-3.5,-2.3,20.6,6.6,1.4,1.8,14.3,0.089,,,2TM_1997,15.2,0
1997,ferredu01,Duane Ferrell,IND,31.0,9,62,18.0,1115.0,11.6,0.521,18.0,-0.9,0.3,1.9,0.081,-1.3,0.4,7.5,10.3,1.8,0.4,12.7,0.131,89.0,39.0,IND_1997,18.0,1
1997,ferryda01,Danny Ferry,CLE,30.0,7,82,48.0,2633.0,11.7,0.523,17.6,-0.4,1.0,5.6,0.102,-0.6,0.2,8.3,10.4,1.2,1.1,10.1,0.358,82.9,42.0,CLE_1997,32.1,1
1997,finlemi01,Michael Finley,2TM,23.0,2,83,54.0,2790.0,14.5,0.53,22.0,0.3,1.6,3.9,0.067,1.0,-0.7,7.8,14.3,1.3,0.7,12.2,0.261,,,2TM_1997,33.6,1
1997,fishede01,Derek Fisher,LAL,22.0,1,80,3.0,921.0,11.0,0.491,18.8,-2.7,-0.1,1.1,0.056,-2.9,0.2,6.0,20.1,2.3,0.4,18.4,0.279,91.1,56.0,LAL_1997,11.5,0
1997,fishma01,Matt Fish,2TM,27.0,3,6,0.0,8.0,-3.2,0.333,28.1,-19.0,0.0,0.0,-0.287,-16.0,-3.0,36.6,0.0,0.0,0.0,40.0,0.0,,,2TM_1997,1.3,0
1997,fostegr01,Greg Foster,UTA,28.0,7,79,12.0,920.0,8.4,0.508,16.5,-5.4,-0.8,1.0,0.054,-4.4,-1.0,12.7,5.0,0.6,1.8,16.5,0.012,90.0,64.0,UTA_1997,11.6,0
1997,foxri01,Rick Fox,BOS,27.0,6,76,75.0,2650.0,16.5,0.551,20.1,1.7,2.5,5.2,0.094,1.0,0.7,8.6,17.8,3.2,1.1,14.3,0.293,95.8,15.0,BOS_1997,34.9,1
1997,fulleto02,Todd Fuller,GSW,22.0,1,75,18.0,949.0,10.4,0.483,17.2,-5.8,-0.9,0.7,0.034,-3.4,-2.4,15.6,4.0,0.6,1.6,14.2,0.0,91.9,30.0,GSW_1997,12.7,0
1997,gamblke01,Kevin Gamble,SAC,31.0,10,62,2.0,953.0,11.6,0.529,14.9,-0.3,0.4,1.6,0.082,-0.2,-0.1,6.5,12.9,1.2,1.3,8.5,0.392,91.0,34.0,SAC_1997,15.4,0
1997,garneke01,Kevin Garnett,MIN,20.0,2,77,77.0,2995.0,18.2,0.537,21.3,2.2,3.2,7.3,0.116,1.1,1.1,12.2,14.1,1.9,4.1,12.5,0.019,90.7,40.0,MIN_1997,38.9,1
1997,garrede01,Dean Garrett,MIN,30.0,1,68,47.0,1665.0,17.7,0.603,13.3,1.0,1.3,6.2,0.179,0.4,0.6,17.6,3.8,1.3,4.3,7.0,0.0,90.7,40.0,MIN_1997,24.5,1
1997,gatlich01,Chris Gatling,2TM,29.0,6,47,1.0,1283.0,23.9,0.58,31.7,0.8,0.9,3.9,0.145,2.5,-1.6,16.7,4.7,1.6,1.9,13.5,0.01,,,2TM_1997,27.3,1
1997,gearyre01,Reggie Geary,CLE,23.0,1,39,0.0,246.0,8.7,0.454,15.8,-1.4,0.0,0.3,0.056,-3.8,2.4,4.0,24.7,3.1,0.7,19.3,0.362,82.9,42.0,CLE_1997,6.3,0
1997,geigema01,Matt Geiger,CHH,27.0,5,49,13.0,1044.0,14.3,0.538,21.3,-3.2,-0.3,1.9,0.085,-1.9,-1.3,15.0,6.2,1.0,1.9,14.2,0.057,88.6,54.0,CHH_1997,21.3,1
1997,gilliar01,Armen Gilliam,MIL,32.0,10,80,25.0,2050.0,13.6,0.543,16.8,-1.7,0.2,4.1,0.097,-1.5,-0.2,14.8,4.1,1.6,1.5,14.2,0.0,89.5,33.0,MIL_1997,25.6,1
1997,gillke01,Kendall Gill,NJN,28.0,7,82,81.0,3199.0,19.6,0.53,25.4,2.9,4.0,8.8,0.132,2.8,0.1,8.4,18.3,2.5,1.1,11.4,0.151,92.4,26.0,NJN_1997,39.0,1
1997,goldwan01,Anthony Goldwire,2TM,25.0,2,60,30.0,1188.0,12.1,0.531,17.0,-1.8,0.1,1.7,0.067,-0.4,-1.4,4.1,29.1,1.5,0.1,17.3,0.464,,,2TM_1997,19.8,1
1997,grahagr01,Greg Graham,SEA,26.0,4,28,0.0,197.0,12.6,0.476,25.0,-4.6,-0.1,0.3,0.065,-3.5,-1.1,4.0,9.2,3.2,0.4,9.3,0.388,90.3,57.0,SEA_1997,7.0,0
1997,grantbr01,Brian Grant,SAC,24.0,3,24,15.0,607.0,14.5,0.511,21.5,-2.6,-0.1,1.0,0.075,-2.2,-0.4,13.6,7.6,1.7,3.1,15.1,0.0,91.0,34.0,SAC_1997,25.3,0
1997,grantga01,Gary Grant,MIA,31.0,9,28,0.0,365.0,9.1,0.46,18.9,-2.1,0.0,0.4,0.052,-3.3,1.2,6.2,20.4,2.4,0.0,18.4,0.418,88.2,61.0,MIA_1997,13.0,0
1997,grantha01,Harvey Grant,WSB,31.0,9,78,25.0,1604.0,8.8,0.477,10.1,-0.9,0.4,2.7,0.081,-2.3,1.4,9.3,5.8,1.5,2.2,8.3,0.283,92.4,44.0,WSB_1997,20.6,1
1997,grantho01,Horace Grant,ORL,31.0,10,67,67.0,2496.0,17.3,0.546,16.1,2.4,2.8,7.7,0.148,1.1,1.3,14.1,11.4,2.2,2.0,11.3,0.009,88.3,45.0,ORL_1997,37.3,1
1997,grayde01,Devin Gray,2TM,24.0,1,6,0.0,49.0,4.6,0.319,31.1,-15.2,-0.2,-0.2,-0.179,-12.0,-3.2,16.8,6.4,4.4,0.0,15.1,0.0,,,2TM_1997,8.2,0
1997,grayeje01,Jeff Grayer,SAC,31.0,8,25,0.0,316.0,10.0,0.496,15.2,-3.1,-0.1,0.3,0.049,-2.4,-0.7,7.0,12.5,1.3,1.7,14.0,0.133,91.0,34.0,SAC_1997,12.6,0
1997,grayev01,Evric Gray,NJN,27.0,1,5,0.0,42.0,2.8,0.388,20.1,-9.2,-0.1,-0.1,-0.08,-6.3,-2.9,3.9,7.2,1.2,0.0,15.2,0.267,92.4,26.0,NJN_1997,8.4,0
1997,greenac01,A.C. Green,2TM,33.0,12,83,73.0,2492.0,12.4,0.523,11.8,-1.4,0.4,4.8,0.093,-1.0,-0.4,15.3,4.4,1.5,0.5,11.5,0.041,,,2TM_1997,30.0,1
1997,greenli01,Litterial Green,DET,26.0,3,45,0.0,311.0,13.5,0.531,15.9,-0.4,0.1,0.8,0.119,-1.9,1.5,4.4,21.4,2.9,0.3,15.0,0.156,84.5,54.0,DET_1997,6.9,0
1997,guglito01,Tom Gugliotta,MIN,27.0,5,81,81.0,3131.0,19.0,0.526,27.5,1.7,2.9,6.7,0.103,1.2,0.5,13.3,19.3,2.2,2.1,15.6,0.069,90.7,40.0,MIN_1997,38.7,1
1997,haleyja01,Jack Haley,NJN,33.0,8,20,0.0,74.0,19.6,0.441,27.3,-3.4,0.0,0.2,0.149,-0.2,-3.3,23.4,11.6,0.7,1.0,4.2,0.0,92.4,26.0,NJN_1997,3.7,0
1997,hamda01,Darvin Ham,2TM,23.0,1,36,3.0,318.0,8.5,0.536,14.0,-4.5,-0.2,0.1,0.018,-4.3,-0.2,10.0,6.9,1.5,1.7,22.1,0.0,,,2TM_1997,8.8,0
1997,hamerst01,Steve Hamer,BOS,23.0,1,35,3.0,268.0,8.9,0.545,13.3,-6.5,-0.3,0.2,0.031,-4.3,-2.2,12.9,4.0,0.4,1.1,15.7,0.035,95.8,15.0,BOS_1997,7.7,0
1997,hammoto01,Tom Hammonds,DEN,29.0,8,81,8.0,1758.0,10.1,0.534,14.3,-4.8,-1.2,1.7,0.046,-3.2,-1.6,13.0,5.8,0.5,0.9,15.7,0.005,92.4,21.0,DEN_1997,21.7,1
1997,hancoda01,Darrin Hancock,3TM,25.0,3,24,0.0,133.0,11.9,0.51,18.4,-3.2,0.0,0.2,0.062,-4.4,1.2,8.1,15.0,3.7,0.6,21.1,0.0,,,3TM_1997,5.5,0
1997,hardaan01,Anfernee Hardaway,ORL,25.0,4,59,59.0,2221.0,21.4,0.554,25.7,4.9,3.9,8.1,0.175,4.5,0.4,6.9,28.5,2.3,1.2,11.7,0.284,88.3,45.0,ORL_1997,37.6,1
1997,hardati01,Tim Hardaway,MIA,30.0,7,81,81.0,3136.0,20.8,0.532,26.6,6.2,6.5,12.9,0.198,5.2,1.0,5.2,41.9,2.6,0.2,13.0,0.426,88.2,61.0,MIA_1997,38.7,1
1997,harpede01,Derek Harper,DAL,35.0,14,75,29.0,2210.0,12.9,0.516,17.9,-1.4,0.3,2.7,0.058,-0.9,-0.5,3.6,25.3,2.2,0.4,15.3,0.261,89.0,24.0,DAL_1997,29.5,1
1997,harpero01,Ron Harper,CHI,33.0,11,76,74.0,1740.0,13.6,0.543,12.6,2.7,2.1,5.7,0.157,0.3,2.4,6.3,15.1,2.6,1.6,10.2,0.463,90.0,69.0,CHI_1997,22.9,1
1997,harrilu01,Lucious Harris,PHI,26.0,4,54,3.0,813.0,10.7,0.466,18.1,-2.5,-0.1,0.4,0.023,-2.0,-0.4,4.8,9.9,2.5,0.3,9.8,0.337,95.3,22.0,PHI_1997,15.1,0
1997,harriot01,Othella Harrington,HOU,23.0,1,57,1.0,860.0,10.8,0.57,15.7,-4.7,-0.6,1.4,0.079,-3.8,-0.9,13.3,3.3,0.7,1.9,19.2,0.015,91.6,57.0,HOU_1997,15.1,0
1997,harvean01,Antonio Harvey,SEA,26.0,4,6,0.0,26.0,23.2,0.55,25.7,-0.1,0.0,0.1,0.27,-3.0,2.9,23.2,6.8,0.0,13.2,6.8,0.0,90.3,57.0,SEA_1997,4.3,0
1997,hawkihe01,Hersey Hawkins,SEA,30.0,9,82,82.0,2755.0,17.6,0.616,17.5,4.2,4.4,10.9,0.19,2.8,1.4,7.0,14.6,3.1,0.4,12.3,0.447,90.3,57.0,SEA_1997,33.6,1
1997,hawkimi01,Michael Hawkins,BOS,24.0,1,29,0.0,326.0,10.6,0.536,13.5,-3.9,-0.2,0.2,0.033,-2.9,-1.0,5.5,28.8,2.5,0.2,27.3,0.456,95.8,15.0,BOS_1997,11.2,0
1997,healsh01,Shane Heal,MIN,26.0,1,43,0.0,236.0,5.0,0.378,22.5,-6.8,-0.3,-0.4,-0.086,-4.0,-2.8,4.5,22.1,0.7,1.0,14.6,0.67,90.7,40.0,MIN_1997,5.5,0
1997,hendeal01,Alan Henderson,ATL,24.0,2,30,0.0,501.0,15.0,0.51,21.1,-2.4,0.0,1.3,0.126,-2.3,0.0,13.8,8.3,2.3,0.9,12.9,0.0,86.8,56.0,ATL_1997,16.7,0
1997,hendrma01,Mark Hendrickson,PHI,22.0,1,29,1.0,301.0,11.5,0.481,14.4,-5.1,-0.2,0.3,0.054,-2.9,-2.2,16.7,1.5,1.7,1.0,13.7,0.156,95.3,22.0,PHI_1997,10.4,0
1997,herreca01,Carl Herrera,SAS,30.0,6,75,58.0,1837.0,10.6,0.463,18.7,-5.0,-1.4,0.1,0.002,-4.0,-1.0,11.1,4.7,1.9,2.3,12.8,0.01,87.3,20.0,SAS_1997,24.5,1
1997,hillgr01,Grant Hill,DET,24.0,3,80,80.0,3147.0,25.5,0.556,28.3,8.2,8.0,14.6,0.223,5.4,2.7,14.2,36.0,2.6,1.3,14.4,0.026,84.5,54.0,DET_1997,39.3,1
1997,hillty01,Tyrone Hill,CLE,28.0,7,74,70.0,2582.0,17.8,0.626,17.6,0.7,1.8,9.9,0.184,0.6,0.1,18.6,6.6,1.4,1.0,16.2,0.002,82.9,42.0,CLE_1997,34.9,1
1997,hoibefr01,Fred Hoiberg,IND,24.0,2,47,0.0,572.0,15.9,0.59,17.1,3.7,0.8,2.1,0.175,1.5,2.2,8.4,12.0,2.5,0.9,10.4,0.449,89.0,39.0,IND_1997,12.2,0
1997,hornaje01,Jeff Hornacek,UTA,33.0,11,82,82.0,2592.0,18.8,0.596,20.3,4.0,3.9,10.2,0.19,3.0,1.0,5.8,22.1,2.6,0.8,11.8,0.228,90.0,64.0,UTA_1997,31.6,1
1997,horryro01,Robert Horry,2TM,26.0,5,54,29.0,1395.0,13.0,0.529,15.2,1.3,1.2,2.9,0.098,-0.7,2.0,9.8,11.9,2.5,3.0,15.3,0.428,,,2TM_1997,25.8,1
1997,houstal01,Allan Houston,NYK,25.0,4,81,81.0,2681.0,11.3,0.531,22.2,-1.1,0.6,4.7,0.084,-0.6,-0.5,5.4,11.9,0.8,0.5,12.9,0.372,90.5,57.0,NYK_1997,33.1,1
1997,howarju01,Juwan Howard,WSB,23.0,3,82,82.0,3324.0,16.1,0.529,23.4,-0.3,1.4,7.0,0.101,0.1,-0.5,11.5,15.2,1.5,0.5,14.2,0.002,92.4,44.0,WSB_1997,40.5,1
1997,howarst01,Stephen Howard,2TM,26.0,3,49,0.0,418.0,16.0,0.613,18.7,-0.8,0.1,1.3,0.149,-1.4,0.6,12.6,4.2,2.5,2.4,14.8,0.0,,,2TM_1997,8.5,0
1997,hunteli01,Lindsey Hunter,DET,26.0,4,82,76.0,3023.0,13.4,0.515,20.1,0.5,1.9,6.4,0.101,0.0,0.5,4.8,8.9,2.4,0.7,7.8,0.449,84.5,54.0,DET_1997,36.9,1
1997,hurlebo01,Bobby Hurley,SAC,25.0,4,49,12.0,632.0,10.4,0.482,14.4,-3.2,-0.2,0.4,0.031,-2.1,-1.1,3.5,33.8,2.3,0.4,27.1,0.36,91.0,34.0,SAC_1997,12.9,0
1997,iversal01,Allen Iverson,PHI,21.0,1,76,74.0,3045.0,18.0,0.513,28.9,0.9,2.2,4.1,0.065,2.5,-1.6,5.6,33.6,2.6,0.6,16.2,0.303,95.3,22.0,PHI_1997,40.1,1
1997,jacksja01,Jaren Jackson,WSB,29.0,7,75,0.0,1133.0,10.1,0.52,16.6,-1.4,0.1,1.6,0.067,-2.1,0.7,6.8,8.3,2.1,1.1,14.3,0.48,92.4,44.0,WSB_1997,15.1,1
1997,jacksji01,Jim Jackson,2TM,26.0,5,77,77.0,2831.0,15.1,0.526,21.6,-0.1,1.3,4.4,0.075,0.7,-0.9,8.2,19.4,1.6,0.9,15.1,0.24,,,2TM_1997,36.8,1
1997,jacksma01,Mark Jackson,2TM,31.0,10,82,82.0,3054.0,15.7,0.525,15.5,1.1,2.4,6.1,0.097,2.0,-0.9,7.5,48.2,1.7,0.3,26.2,0.262,,,2TM_1997,37.2,1
1997,jameshe01,Henry James,ATL,31.0,6,53,15.0,945.0,10.2,0.553,17.5,-2.1,-0.1,2.0,0.103,-0.4,-1.7,5.1,3.8,0.6,0.1,8.3,0.592,86.8,56.0,ATL_1997,17.8,0
1997,jentch01,Chris Jent,NYK,27.0,2,3,0.0,10.0,16.0,0.5,27.6,-0.2,0.0,0.0,0.194,3.8,-4.1,6.0,19.0,0.0,0.0,0.0,0.5,90.5,57.0,NYK_1997,3.3,0
1997,johnsav01,Avery Johnson,SAS,31.0,9,76,76.0,2472.0,15.0,0.517,17.3,-1.1,0.6,3.4,0.066,0.2,-1.3,3.6,35.5,2.1,0.5,15.9,0.038,87.3,20.0,SAS_1997,32.5,1
1997,johnsed03,Eddie Johnson,2TM,37.0,15,52,2.0,913.0,13.4,0.541,22.0,-1.8,0.0,1.8,0.093,-0.5,-1.3,8.8,10.0,0.9,0.2,10.7,0.362,,,2TM_1997,17.6,0
1997,johnser02,Ervin Johnson,DEN,29.0,4,82,82.0,2599.0,14.3,0.543,11.2,-0.4,1.1,5.2,0.096,-2.2,1.8,20.0,4.3,1.3,6.0,18.1,0.004,92.4,21.0,DEN_1997,31.7,1
1997,johnske02,Kevin Johnson,PHO,30.0,10,70,70.0,2658.0,22.9,0.631,22.6,5.0,4.7,11.7,0.211,5.3,-0.3,5.6,39.3,2.0,0.3,16.3,0.227,93.2,40.0,PHO_1997,38.0,1
1997,johnsla02,Larry Johnson,NYK,27.0,6,76,76.0,2613.0,13.8,0.57,17.5,1.3,2.2,7.7,0.141,0.5,0.8,9.0,11.4,1.3,1.1,13.7,0.143,90.5,57.0,NYK_1997,34.4,1
1997,jonesch01,Charles Jones,HOU,39.0,14,12,0.0,93.0,6.3,0.4,2.4,-1.1,0.0,0.2,0.09,-2.7,1.6,8.1,4.3,1.1,3.2,0.0,0.0,91.6,57.0,HOU_1997,7.8,0
1997,jonesed02,Eddie Jones,LAL,25.0,3,80,80.0,2998.0,17.3,0.559,20.9,3.3,4.0,9.6,0.154,1.5,1.9,6.2,15.0,3.3,1.2,12.1,0.36,91.1,56.0,LAL_1997,37.5,1
1997,jonespo01,Popeye Jones,TOR,26.0,4,79,61.0,2421.0,12.0,0.522,13.1,-3.2,-0.7,4.2,0.083,-2.2,-1.0,16.4,5.6,1.3,1.3,16.4,0.024,90.6,30.0,TOR_1997,30.6,1
1997,jordami01,Michael Jordan,CHI,33.0,12,82,82.0,3106.0,27.8,0.567,33.2,8.9,8.6,18.3,0.283,7.8,1.1,8.8,21.2,2.4,1.1,7.2,0.157,90.0,69.0,CHI_1997,37.9,1
1997,jordare01,Reggie Jordan,2TM,29.0,3,19,0.0,130.0,15.7,0.597,14.5,3.8,0.2,0.4,0.136,0.4,3.4,12.3,14.1,2.8,1.8,19.3,0.0,,,2TM_1997,6.8,0
1997,keefead01,Adam Keefe,UTA,26.0,5,62,0.0,915.0,11.7,0.572,12.7,-1.0,0.2,2.3,0.118,-1.3,0.3,14.7,5.0,1.7,1.2,18.0,0.006,90.0,64.0,UTA_1997,14.8,0
1997,kempsh01,Shawn Kemp,SEA,27.0,8,81,75.0,2750.0,20.7,0.583,26.3,0.8,2.0,10.0,0.174,0.6,0.3,17.7,10.0,2.4,2.5,17.7,0.032,90.3,57.0,SEA_1997,34.0,1
1997,kemptti01,Tim Kempton,SAS,33.0,7,10,0.0,59.0,-1.0,0.34,10.2,-11.0,-0.1,-0.2,-0.167,-8.7,-2.3,8.1,4.8,0.9,1.4,54.3,0.0,87.3,20.0,SAS_1997,5.9,0
1997,kerrst01,Steve Kerr,CHI,31.0,9,82,0.0,1861.0,15.6,0.667,12.9,3.2,2.5,7.5,0.192,2.2,1.1,3.9,13.5,1.9,0.1,8.0,0.507,90.0,69.0,CHI_1997,22.7,1
1997,kerseje01,Jerome Kersey,LAL,34.0,13,70,44.0,1766.0,12.3,0.475,14.6,0.0,0.9,3.8,0.102,-2.6,2.6,11.7,7.8,3.5,2.1,12.9,0.145,91.1,56.0,LAL_1997,25.2,1
1997,kiddja01,Jason Kidd,2TM,23.0,3,55,45.0,1964.0,16.9,0.498,17.2,1.8,1.9,4.4,0.107,1.2,0.7,7.4,38.9,3.3,0.8,19.1,0.312,,,2TM_1997,35.7,1
1997,kingfr01,Frankie King,PHI,24.0,2,7,0.0,59.0,15.0,0.521,15.9,-1.3,0.0,0.1,0.113,-1.7,0.3,12.9,13.2,3.4,0.0,13.5,0.118,95.3,22.0,PHI_1997,8.4,0
1997,kingji02,Jimmy King,DEN,23.0,2,2,0.0,22.0,12.7,0.387,17.8,2.2,0.0,0.0,0.03,-2.1,4.3,5.2,14.1,7.1,0.0,11.4,0.0,92.4,21.0,DEN_1997,11.0,0
1997,kingst01,Stacey King,2TM,30.0,8,11,0.0,103.0,7.7,0.478,13.6,-7.3,-0.1,0.0,-0.005,-5.2,-2.1,15.2,1.6,1.0,0.7,19.3,0.0,,,2TM_1997,9.4,0
1997,kittlke01,Kerry Kittles,NJN,22.0,1,82,57.0,3012.0,16.0,0.523,20.1,1.8,2.9,6.9,0.11,1.4,0.4,5.7,14.0,2.7,0.9,9.0,0.352,92.4,26.0,NJN_1997,36.7,1
1997,kleinjo01,Joe Kleine,3TM,35.0,12,59,10.0,848.0,7.6,0.45,11.8,-4.8,-0.6,0.4,0.022,-4.6,-0.3,13.4,6.0,1.0,1.6,18.0,0.018,,,3TM_1997,14.4,0
1997,knightr01,Travis Knight,LAL,22.0,1,71,14.0,1156.0,14.1,0.536,14.3,-1.8,0.1,3.3,0.137,-2.2,0.4,15.7,5.3,1.4,3.8,13.3,0.0,91.1,56.0,LAL_1997,16.3,1
1997,krystla01,Larry Krystkowiak,LAL,32.0,9,3,0.0,11.0,27.2,0.521,15.8,10.2,0.0,0.1,0.315,1.4,8.8,25.9,40.9,9.6,0.0,25.8,0.0,91.1,56.0,LAL_1997,3.7,0
1997,kukocto01,Toni Kukoč,CHI,28.0,4,57,15.0,1610.0,20.2,0.553,21.4,5.0,2.9,6.9,0.204,3.9,1.1,9.2,24.3,2.0,1.4,11.8,0.25,90.0,69.0,CHI_1997,28.2,1
1997,laettch01,Christian Laettner,ATL,27.0,5,82,82.0,3140.0,19.1,0.562,23.1,2.5,3.5,11.6,0.177,1.4,1.0,13.7,13.3,1.8,1.6,14.2,0.078,86.8,56.0,ATL_1997,38.3,1
1997,langan01,Andrew Lang,MIL,30.0,9,52,52.0,1194.0,10.8,0.498,12.2,-2.2,-0.1,1.9,0.076,-2.3,0.0,14.2,3.2,1.2,2.9,12.4,0.0,89.5,33.0,MIL_1997,23.0,1
1997,langan02,Antonio Lang,CLE,24.0,3,64,1.0,843.0,8.0,0.467,13.8,-3.4,-0.3,0.8,0.048,-5.0,1.6,9.8,6.5,2.3,3.2,21.4,0.037,82.9,42.0,CLE_1997,13.2,0
1997,laudepr01,Priest Lauderdale,ATL,23.0,1,35,0.0,180.0,13.6,0.56,35.7,-8.9,-0.3,-0.2,-0.048,-8.0,-0.9,14.2,15.2,0.3,3.9,27.2,0.011,86.8,56.0,ATL_1997,5.1,0
1997,leckner01,Eric Leckner,2TM,30.0,8,20,1.0,126.0,4.9,0.444,17.8,-11.3,-0.3,-0.1,-0.045,-10.1,-1.2,16.6,6.4,1.3,1.2,20.7,0.0,,,2TM_1997,6.3,0
1997,legleti01,Tim Legler,WSB,30.0,7,15,0.0,182.0,4.4,0.431,14.8,-5.5,-0.2,0.0,-0.01,-5.0,-0.4,6.8,5.3,0.9,2.1,15.0,0.604,92.4,44.0,WSB_1997,12.1,0
1997,lenarvo01,Voshon Lenard,MIA,23.0,2,73,47.0,2111.0,14.7,0.614,18.7,2.7,2.6,6.8,0.155,2.2,0.5,6.1,13.5,1.3,0.7,13.0,0.646,88.2,61.0,MIA_1997,28.9,1
1997,lewisma01,Martin Lewis,TOR,21.0,2,9,0.0,50.0,10.9,0.47,14.2,-1.0,0.0,0.1,0.082,-0.9,-0.1,7.0,13.1,1.1,3.2,6.3,0.214,90.6,30.0,TOR_1997,5.6,0
1997,listeal01,Alton Lister,BOS,38.0,15,53,2.0,516.0,7.8,0.48,10.0,-6.8,-0.6,0.3,0.028,-5.1,-1.7,18.7,3.6,0.8,2.0,24.9,0.0,95.8,15.0,BOS_1997,9.7,0
1997,livinra01,Randy Livingston,HOU,21.0,1,64,0.0,981.0,8.3,0.487,16.7,-3.7,-0.4,0.3,0.012,-4.0,0.3,5.6,23.8,2.1,0.9,28.4,0.096,91.6,57.0,HOU_1997,15.3,0
1997,llamaho01,Horacio Llamas,PHO,23.0,1,20,2.0,101.0,10.5,0.539,19.0,-4.1,-0.1,0.0,0.019,-7.8,3.7,10.4,6.2,5.1,3.7,25.9,0.0,93.2,40.0,PHO_1997,5.0,0
1997,lohaubr01,Brad Lohaus,TOR,32.0,10,6,0.0,45.0,2.4,0.333,15.9,-8.0,-0.1,-0.1,-0.053,-6.3,-1.7,9.1,3.5,1.2,0.0,6.3,0.467,90.6,30.0,TOR_1997,7.5,0
1997,longgr01,Grant Long,DET,30.0,9,65,24.0,1166.0,12.2,0.523,15.3,-0.6,0.4,2.6,0.107,-1.0,0.3,11.8,5.5,2.1,0.4,13.3,0.171,84.5,54.0,DET_1997,17.9,1
1997,longjo01,John Long,TOR,40.0,14,32,0.0,370.0,8.9,0.499,18.5,-4.5,-0.2,0.1,0.015,-3.0,-1.5,6.3,9.4,1.3,0.4,15.7,0.291,90.6,30.0,TOR_1997,11.6,0
1997,longllu01,Luc Longley,CHI,28.0,6,59,59.0,1472.0,13.4,0.499,19.7,-1.7,0.1,3.1,0.103,-2.5,0.8,12.7,14.1,0.8,3.4,17.1,0.004,90.0,69.0,CHI_1997,24.9,1
1997,lynchge01,George Lynch,VAN,26.0,4,41,27.0,1059.0,15.4,0.512,17.4,-1.0,0.3,1.5,0.07,-1.1,0.1,14.3,12.3,3.2,1.2,16.1,0.107,88.4,14.0,VAN_1997,25.8,1
1997,macksa01,Sam Mack,HOU,26.0,3,52,10.0,904.0,10.2,0.521,16.2,-1.8,0.1,1.3,0.071,-1.9,0.1,6.8,9.9,1.7,0.5,13.0,0.542,91.6,57.0,HOU_1997,17.4,0
1997,macledo01,Don MacLean,PHI,27.0,5,37,2.0,733.0,14.4,0.493,26.2,-4.0,-0.4,0.5,0.031,-1.3,-2.6,10.4,9.4,0.8,1.0,10.3,0.104,95.3,22.0,PHI_1997,19.8,0
1997,mahorri01,Rick Mahorn,DET,38.0,16,22,7.0,218.0,8.8,0.44,16.7,-5.4,-0.2,0.3,0.055,-4.7,-0.7,15.1,4.4,1.0,1.1,13.6,0.019,84.5,54.0,DET_1997,9.9,0
